time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
10899.111577	334.560028	-0.781738	-0.069702	41
10901.158614	334.535889	-0.773186	-0.100000	43
10903.198195	152.465073	0.812577	0.068696	45
10905.226842	153.515884	0.830752	0.066536	47
10907.259986	153.794540	0.841876	0.063389	49
10909.300191	153.098633	0.858379	0.060457	51
10911.340667	152.184586	0.875147	0.060383	53
10913.383581	151.709137	0.892752	0.058981	55
10915.423374	151.507782	0.913892	0.057268	57
10917.460911	151.293396	0.931096	0.055402	59
10919.496417	151.106018	0.951060	0.053368	61
10921.531026	150.919449	0.968097	0.050304	63
10923.565983	150.899231	0.981598	0.046365	65
10925.608446	151.058319	0.998582	0.043445	67
10927.651233	151.201111	1.020840	0.043092	69
10929.691733	151.008423	1.047562	0.040915	71
10931.726845	150.282059	1.065304	0.037726	73
10933.758642	149.586334	1.076857	0.036671	75
10935.798245	150.024475	1.092957	0.036393	77
10937.844228	150.473083	1.117810	0.035873	79
10939.879860	150.432846	1.140652	0.030294	81
10941.913973	149.603561	1.160344	0.028988	83
10943.947538	149.411423	1.175240	0.027095	85
10945.990117	149.719284	1.192810	0.025798	87
10948.031735	149.887131	1.217677	0.024818	89
10950.071111	149.817566	1.239153	0.022983	91
10952.110314	149.514145	1.257921	0.022045	93
10954.148879	149.256668	1.277042	0.020710	95
10956.186805	149.081940	1.301397	0.018449	97
10958.223317	149.017227	1.319495	0.017536	99
10960.258892	148.984390	1.336798	0.017329	101
10962.296187	149.244598	1.358474	0.016139	103
10964.333100	149.656845	1.371164	0.013445	105
10966.371077	149.805832	1.381332	0.011601	107
10968.410407	149.338303	1.398263	0.008874	109
10970.452838	148.519745	1.424247	0.008067	111
10972.493390	148.551392	1.458879	0.007590	113
10974.526395	149.101578	1.472753	0.008366	115
10976.561580	149.671494	1.480371	0.006072	117
10978.599476	149.580063	1.492493	0.002993	119
10980.641112	148.810318	1.509977	0.002156	121
10982.682886	148.340515	1.534842	0.001856	123
10984.721417	148.482712	1.555867	0.000843	125
10986.757588	148.761932	1.571970	-0.000255	127
10988.793708	149.010834	1.590213	-0.002536	129
10990.831075	149.111908	1.610562	-0.004505	131
