time (s)	coil I (A)	last det (V)	int current (uC)
9856.532030	1.322754	0.308376	689.154785
9856.532966	1.719807	0.308376	2298.894287
9856.533830	1.690884	0.308376	3759.817871
9856.534917	1.634821	0.308376	5536.867676
9856.535931	1.582943	0.308376	7141.971680
9856.536814	1.540060	0.308376	8501.844727
9856.537810	1.493958	0.308376	9989.826172
9856.538856	1.446705	0.308376	11503.080078
9856.539767	1.407979	0.308376	12785.748047
9856.540633	1.370786	0.308376	13972.848633
9856.541736	0.722172	0.308376	14769.404297
9856.542733	0.092626	0.308376	14861.751953
9856.543609	0.090699	0.308376	14941.205078
9856.544604	0.090699	0.308376	15031.451172
9856.545660	0.090762	0.308376	15127.295898
9856.546539	0.090710	0.308376	15207.030273
9856.547406	0.090773	0.308376	15285.730469
9856.548513	0.090769	0.308376	15386.211914
9856.549484	0.090615	0.308376	15474.199219
9856.550346	0.090663	0.308376	15552.350586
9856.551398	0.090820	0.308376	15647.893555
9857.528250	1.208082	0.348829	509.810699
9857.529308	1.718862	0.348829	2328.366943
9857.530196	1.689591	0.348829	3828.723633
9857.531065	1.644122	0.348829	5257.465820
9857.532063	1.593094	0.348829	6847.374023
9857.532994	1.546414	0.348829	8287.084961
9857.533927	1.503113	0.348829	9689.489258
9857.534797	1.462350	0.348829	10961.733398
9857.535840	1.418452	0.348829	12441.178711
9857.536740	1.381058	0.348829	13684.130859
9857.537618	1.247285	0.348829	14779.247070
9857.538622	0.188284	0.348829	14968.284180
9857.539567	0.090586	0.348829	15053.887695
9857.540481	0.090707	0.348829	15136.793945
9857.541351	0.090623	0.348829	15215.635742
9857.542387	0.090725	0.348829	15309.626953
9857.543259	0.090579	0.348829	15388.611328
9857.544131	0.090656	0.348829	15467.663086
9857.545060	0.090784	0.348829	15552.000977
9857.546050	0.090604	0.348829	15641.699219
9857.546961	0.090623	0.348829	15724.256836
9858.567746	1.314987	0.356801	739.022461
9858.568808	1.718181	0.356801	2563.730957
9858.569717	1.681000	0.356801	4091.759766
9858.570589	1.633019	0.356801	5515.751953
9858.571713	1.578065	0.356801	7289.497070
9858.572674	1.532095	0.356801	8761.839844
9858.573544	1.490427	0.356801	10058.511719
9858.574609	1.443717	0.356801	11596.070312
9858.575632	1.400768	0.356801	13029.055664
9858.576515	1.363876	0.356801	14233.357422
9858.577458	0.686624	0.356801	14880.843750
9858.578513	0.091967	0.356801	14977.868164
9858.579440	0.090681	0.356801	15061.929687
9858.580301	0.090677	0.356801	15140.002930
9858.581357	0.090754	0.356801	15235.839844
9858.582375	0.090667	0.356801	15328.138672
9858.583244	0.090670	0.356801	15406.930664
9858.584203	0.090780	0.356801	15493.988281
9858.585258	0.090670	0.356801	15589.645508
9858.586187	0.090703	0.356801	15673.909180
9858.587054	0.090696	0.356801	15752.541992
9859.571225	1.278750	0.358150	644.490051
9859.572254	1.719188	0.358150	2413.534668
9859.573128	1.687130	0.358150	3888.086426
9859.574105	1.637062	0.358150	5487.495605
9859.575160	1.582745	0.358150	7157.291992
9859.576088	1.537526	0.358150	8584.116211
9859.576949	1.495638	0.358150	9871.861328
9859.578036	1.448137	0.358150	11445.986328
9859.579040	1.405448	0.358150	12857.055664
9859.579921	1.368761	0.358150	14062.933594
9859.580911	0.757236	0.358150	14812.597656
9859.581963	0.093197	0.358150	14910.640625
9859.582849	0.090677	0.358150	14990.980469
9859.583714	0.090732	0.358150	15069.463867
9859.584818	0.090791	0.358150	15169.697266
9859.585803	0.090593	0.358150	15258.931641
9859.586695	0.090659	0.358150	15339.799805
9859.587679	0.090809	0.358150	15429.156250
9859.588737	0.090721	0.358150	15525.139648
9859.589624	0.090707	0.358150	15605.596680
9859.590504	0.090773	0.358150	15685.476562
9860.609477	1.213184	0.372999	531.374451
9860.610340	1.712933	0.372999	2009.635986
9860.611462	1.686665	0.372999	3902.074219
9860.612439	1.635970	0.372999	5500.417480
9860.613312	1.590981	0.372999	6889.344238
9860.614364	1.540151	0.372999	8509.583984
9860.615402	1.491013	0.372999	10057.255859
9860.616296	1.450660	0.372999	11354.146484
9860.617228	1.411227	0.372999	12669.410156
9860.618300	1.366901	0.372999	14134.727539
9860.619229	0.777078	0.372999	14856.632812
9860.620086	0.098580	0.372999	14941.116211
9860.621137	0.090820	0.372999	15036.568359
9860.622148	0.090765	0.372999	15128.332031
9860.623034	0.090710	0.372999	15208.701172
9860.623996	0.090802	0.372999	15296.052734
9860.625054	0.090780	0.372999	15392.097656
9860.625971	0.090677	0.372999	15475.249023
9860.626827	0.090751	0.372999	15552.931641
9860.627874	0.090857	0.372999	15648.058594
9860.628887	0.090762	0.372999	15740.000000
9861.607973	1.300356	0.373575	672.284241
9861.608939	1.719375	0.373575	2333.200439
9861.609816	1.689426	0.373575	3814.827148
9861.610853	1.635714	0.373575	5511.062500
9861.611900	1.582694	0.373575	7168.143066
9861.612781	1.539071	0.373575	8524.064453
9861.613676	1.495411	0.373575	9862.458008
9861.614766	1.447903	0.373575	11440.671875
9861.615721	1.407686	0.373575	12785.011719
9861.616584	1.371394	0.373575	13968.524414
9861.617650	0.764561	0.373575	14783.545898
9861.618683	0.093245	0.373575	14879.867187
9861.619556	0.090608	0.373575	14958.967773
9861.620503	0.090699	0.373575	15044.860352
9861.621561	0.090685	0.373575	15140.804687
9861.622496	0.090721	0.373575	15225.628906
9861.623366	0.090688	0.373575	15304.528320
9861.624397	0.090839	0.373575	15398.182617
9861.625414	0.090714	0.373575	15490.438477
9861.626302	0.090670	0.373575	15570.953125
9861.627258	0.090857	0.373575	15657.812500
9862.651410	1.275754	0.388693	640.428711
9862.652335	1.718558	0.388693	2230.095215
9862.653207	1.691982	0.388693	3705.503906
9862.654236	1.638453	0.388693	5391.472656
9862.655269	1.585609	0.388693	7029.407227
9862.656162	1.542407	0.388693	8406.777344
9862.657120	1.497817	0.388693	9841.686523
9862.658171	1.450042	0.388693	11365.679687
9862.659104	1.410615	0.388693	12681.783203
9862.659972	1.373196	0.388693	13873.716797
9862.661064	0.799838	0.388693	14747.139648
9862.662063	0.094069	0.388693	14841.114258
9862.662958	0.090699	0.388693	14922.290039
9862.663949	0.090806	0.388693	15012.278320
9862.664991	0.090754	0.388693	15106.844727
9862.665890	0.090688	0.388693	15188.374023
9862.666749	0.090736	0.388693	15266.316406
9862.667847	0.090839	0.388693	15366.057617
9862.668844	0.090707	0.388693	15456.492187
9862.669721	0.090721	0.388693	15536.054687
9862.670725	0.090773	0.388693	15627.190430
9863.645639	1.204050	0.384334	526.169922
9863.646505	1.713314	0.384334	2009.900024
9863.647575	1.688840	0.384334	3816.958984
9863.648580	1.635952	0.384334	5461.090820
9863.649470	1.590820	0.384334	6876.920898
9863.650445	1.543612	0.384334	8381.942383
9863.651497	1.493903	0.384334	9953.527344
